"year","ctry","variable","pubdate","value"
"2024",138,"NGDP_RPCH","2023-12-01",0.3
"2025",138,"NGDP_RPCH","2023-12-01",1
"2026",138,"NGDP_RPCH","2023-12-01",1
"2024",138,"NGDP_RPCH","2024-12-01",0.9
"2025",138,"NGDP_RPCH","2024-12-01",1.5
"2026",138,"NGDP_RPCH","2024-12-01",1.5
"2027",138,"NGDP_RPCH","2024-12-01",1.2
"2025",138,"NGDP_RPCH","2025-12-01",1.71604151760476
"2026",138,"NGDP_RPCH","2025-12-01",1.234933480796
"2027",138,"NGDP_RPCH","2025-12-01",1.09477011504704
"2028",138,"NGDP_RPCH","2025-12-01",0.957161045073285
"2002",138,"NGDP_RPCH","2002-06-01",0.7
"2003",138,"NGDP_RPCH","2002-06-01",2.1
"2004",138,"NGDP_RPCH","2002-06-01",2.8
"2003",138,"NGDP_RPCH","2003-06-01",-0.4
"2004",138,"NGDP_RPCH","2003-06-01",0.8
"2005",138,"NGDP_RPCH","2003-06-01",1.8
"2004",138,"NGDP_RPCH","2004-06-01",0.8
"2005",138,"NGDP_RPCH","2004-06-01",2
"2006",138,"NGDP_RPCH","2004-06-01",2.7
"2005",138,"NGDP_RPCH","2005-06-01",0.4
"2006",138,"NGDP_RPCH","2005-06-01",1.8
"2007",138,"NGDP_RPCH","2005-06-01",2.5
"2006",138,"NGDP_RPCH","2006-06-01",2.5
"2007",138,"NGDP_RPCH","2006-06-01",2.7
"2008",138,"NGDP_RPCH","2006-06-01",3
"2007",138,"NGDP_RPCH","2007-06-01",2.8
"2008",138,"NGDP_RPCH","2007-06-01",2.6
"2009",138,"NGDP_RPCH","2007-06-01",2.4
"2008",138,"NGDP_RPCH","2008-06-01",2.4
"2009",138,"NGDP_RPCH","2008-06-01",1.5
"2010",138,"NGDP_RPCH","2008-06-01",2.1
"2009",138,"NGDP_RPCH","2009-06-01",-5.4
"2010",138,"NGDP_RPCH","2009-06-01",-1.4
"2011",138,"NGDP_RPCH","2009-06-01",0.7
"2010",138,"NGDP_RPCH","2010-06-01",1.2
"2011",138,"NGDP_RPCH","2010-06-01",1.9
"2012",138,"NGDP_RPCH","2010-06-01",2.3
"2011",138,"NGDP_RPCH","2011-06-01",2.2
"2012",138,"NGDP_RPCH","2011-06-01",1.7
"2013",138,"NGDP_RPCH","2011-06-01",2.1
"2012",138,"NGDP_RPCH","2012-06-01",-0.6
"2013",138,"NGDP_RPCH","2012-06-01",0.6
"2014",138,"NGDP_RPCH","2012-06-01",1.2
"2013",138,"NGDP_RPCH","2013-06-01",-0.8
"2014",138,"NGDP_RPCH","2013-06-01",0.5
"2015",138,"NGDP_RPCH","2013-06-01",1.1
"2014",138,"NGDP_RPCH","2014-06-01",0.2
"2015",138,"NGDP_RPCH","2014-06-01",1.6
"2016",138,"NGDP_RPCH","2014-06-01",1.6
"2015",138,"NGDP_RPCH","2015-06-01",2
"2016",138,"NGDP_RPCH","2015-06-01",1.8
"2017",138,"NGDP_RPCH","2015-06-01",2.2
"2016",138,"NGDP_RPCH","2016-06-01",1.5
"2017",138,"NGDP_RPCH","2016-06-01",1.9
"2018",138,"NGDP_RPCH","2016-06-01",2
"2017",138,"NGDP_RPCH","2017-06-01",2.5
"2018",138,"NGDP_RPCH","2017-06-01",2.1
"2019",138,"NGDP_RPCH","2017-06-01",1.9
"2018",138,"NGDP_RPCH","2018-06-01",2.5
"2019",138,"NGDP_RPCH","2018-06-01",2.2
"2020",138,"NGDP_RPCH","2018-06-01",1.9
"2019",138,"NGDP_RPCH","2019-06-01",1.6
"2020",138,"NGDP_RPCH","2019-06-01",1.5
"2021",138,"NGDP_RPCH","2019-06-01",1.4
"2020",138,"NGDP_RPCH","2020-06-01",-6.4
"2021",138,"NGDP_RPCH","2020-06-01",2.9
"2022",138,"NGDP_RPCH","2020-06-01",2.4
"2021",138,"NGDP_RPCH","2021-06-01",3
"2022",138,"NGDP_RPCH","2021-06-01",3.7
"2023",138,"NGDP_RPCH","2021-06-01",1.9
"2022",138,"NGDP_RPCH","2022-06-01",2.8
"2023",138,"NGDP_RPCH","2022-06-01",1.5
"2024",138,"NGDP_RPCH","2022-06-01",1.7
"2023",138,"NGDP_RPCH","2023-06-01",0.8
"2024",138,"NGDP_RPCH","2023-06-01",1.3
"2025",138,"NGDP_RPCH","2023-06-01",1.1
"2024",138,"NGDP_RPCH","2024-06-01",0.5
"2025",138,"NGDP_RPCH","2024-06-01",1.3
"2026",138,"NGDP_RPCH","2024-06-01",1.3
"2025",138,"NGDP_RPCH","2025-06-01",1.08246679842614
"2026",138,"NGDP_RPCH","2025-06-01",0.904922274822395
"2027",138,"NGDP_RPCH","2025-06-01",1.13251883204379
"2002",182,"PCPIPCH","2002-12-01",3.7
"2003",182,"PCPIPCH","2002-12-01",2.9
"2004",182,"PCPIPCH","2002-12-01",2.1
"2003",182,"PCPIPCH","2003-12-01",3.3
"2004",182,"PCPIPCH","2003-12-01",2.5
"2005",182,"PCPIPCH","2003-12-01",2.1
"2004",182,"PCPIPCH","2004-12-01",2.5
"2005",182,"PCPIPCH","2004-12-01",2.2
"2006",182,"PCPIPCH","2004-12-01",2.1
"2005",182,"PCPIPCH","2005-12-01",2.1
"2006",182,"PCPIPCH","2005-12-01",2.6
"2007",182,"PCPIPCH","2005-12-01",2.3
"2006",182,"PCPIPCH","2006-12-01",3
"2007",182,"PCPIPCH","2006-12-01",2.3
"2008",182,"PCPIPCH","2006-12-01",2.4
"2007",182,"PCPIPCH","2007-12-01",2.4
"2008",182,"PCPIPCH","2007-12-01",2.4
"2009",182,"PCPIPCH","2007-12-01",2
"2008",182,"PCPIPCH","2008-12-01",2.8
"2009",182,"PCPIPCH","2008-12-01",1.6
"2010",182,"PCPIPCH","2008-12-01",2.1
"2009",182,"PCPIPCH","2009-12-01",-0.9
"2010",182,"PCPIPCH","2009-12-01",0.8
"2011",182,"PCPIPCH","2009-12-01",1.5
"2010",182,"PCPIPCH","2010-12-01",1.4
"2011",182,"PCPIPCH","2010-12-01",2.6
"2012",182,"PCPIPCH","2010-12-01",1.5
"2011",182,"PCPIPCH","2011-12-01",3.6
"2012",182,"PCPIPCH","2011-12-01",3.4
"2013",182,"PCPIPCH","2011-12-01",1
"2012",182,"PCPIPCH","2012-12-01",2.8
"2013",182,"PCPIPCH","2012-12-01",0.9
"2014",182,"PCPIPCH","2012-12-01",1
"2013",182,"PCPIPCH","2013-12-01",0.5
"2014",182,"PCPIPCH","2013-12-01",0.8
"2015",182,"PCPIPCH","2013-12-01",1.2
"2014",182,"PCPIPCH","2014-12-01",-0.1
"2015",182,"PCPIPCH","2014-12-01",0.7
"2016",182,"PCPIPCH","2014-12-01",1
"2015",182,"PCPIPCH","2015-12-01",0.6
"2016",182,"PCPIPCH","2015-12-01",1.1
"2017",182,"PCPIPCH","2015-12-01",1.6
"2016",182,"PCPIPCH","2016-12-01",0.8
"2017",182,"PCPIPCH","2016-12-01",1.4
"2018",182,"PCPIPCH","2016-12-01",1.5
"2019",182,"PCPIPCH","2016-12-01",1.5
"2017",182,"PCPIPCH","2017-12-01",1.6
"2018",182,"PCPIPCH","2017-12-01",1.5
"2019",182,"PCPIPCH","2017-12-01",1.4
"2020",182,"PCPIPCH","2017-12-01",1.6
"2018",182,"PCPIPCH","2018-12-01",1.4
"2019",182,"PCPIPCH","2018-12-01",1.4
"2020",182,"PCPIPCH","2018-12-01",1.5
"2021",182,"PCPIPCH","2018-12-01",1.6
"2019",182,"PCPIPCH","2019-12-01",0.3
"2020",182,"PCPIPCH","2019-12-01",0.9
"2021",182,"PCPIPCH","2019-12-01",1.2
"2022",182,"PCPIPCH","2019-12-01",1.4
"2020",182,"PCPIPCH","2020-12-01",-0.2
"2021",182,"PCPIPCH","2020-12-01",0.3
"2022",182,"PCPIPCH","2020-12-01",0.9
"2023",182,"PCPIPCH","2020-12-01",1.1
"2021",182,"PCPIPCH","2021-12-01",0.9
"2022",182,"PCPIPCH","2021-12-01",1.8
"2023",182,"PCPIPCH","2021-12-01",1.1
"2024",182,"PCPIPCH","2021-12-01",1.3
"2022",182,"PCPIPCH","2022-12-01",8.1
"2023",182,"PCPIPCH","2022-12-01",5.8
"2024",182,"PCPIPCH","2022-12-01",3.3
"2025",182,"PCPIPCH","2022-12-01",2.1
"2023",182,"PCPIPCH","2023-12-01",5.3
"2024",182,"PCPIPCH","2023-12-01",2.9
"2025",182,"PCPIPCH","2023-12-01",2
"2026",182,"PCPIPCH","2023-12-01",2
"2024",182,"PCPIPCH","2024-12-01",2.6
"2025",182,"PCPIPCH","2024-12-01",2.1
"2026",182,"PCPIPCH","2024-12-01",2
"2027",182,"PCPIPCH","2024-12-01",2
"2025",182,"PCPIPCH","2025-12-01",2.15850405572271
"2026",182,"PCPIPCH","2025-12-01",2.05794626949574
"2027",182,"PCPIPCH","2025-12-01",1.96674149735685
"2028",182,"PCPIPCH","2025-12-01",1.95497087231449
"2002",182,"PCPIPCH","2002-06-01",4
"2003",182,"PCPIPCH","2002-06-01",3
"2004",182,"PCPIPCH","2002-06-01",2.3
"2003",182,"PCPIPCH","2003-06-01",3
"2004",182,"PCPIPCH","2003-06-01",1.7
"2005",182,"PCPIPCH","2003-06-01",1.7
"2004",182,"PCPIPCH","2004-06-01",2.6
"2005",182,"PCPIPCH","2004-06-01",2.1
"2006",182,"PCPIPCH","2004-06-01",2
"2005",182,"PCPIPCH","2005-06-01",2
"2006",182,"PCPIPCH","2005-06-01",2.3
"2007",182,"PCPIPCH","2005-06-01",2.3
"2006",182,"PCPIPCH","2006-06-01",2.7
"2007",182,"PCPIPCH","2006-06-01",2.3
"2008",182,"PCPIPCH","2006-06-01",2.1
"2007",182,"PCPIPCH","2007-06-01",2.6
"2008",182,"PCPIPCH","2007-06-01",2.4
"2009",182,"PCPIPCH","2007-06-01",2.3
"2008",182,"PCPIPCH","2008-06-01",2.8
"2009",182,"PCPIPCH","2008-06-01",2.3
"2010",182,"PCPIPCH","2008-06-01",2.1
"2009",182,"PCPIPCH","2009-06-01",-0.5
"2010",182,"PCPIPCH","2009-06-01",1.2
"2011",182,"PCPIPCH","2009-06-01",1.4
"2010",182,"PCPIPCH","2010-06-01",1.3
"2011",182,"PCPIPCH","2010-06-01",2
"2012",182,"PCPIPCH","2010-06-01",1.5
"2011",182,"PCPIPCH","2011-06-01",3.6
"2012",182,"PCPIPCH","2011-06-01",2.1
"2013",182,"PCPIPCH","2011-06-01",1.5
"2012",182,"PCPIPCH","2012-06-01",2.9
"2013",182,"PCPIPCH","2012-06-01",1
"2014",182,"PCPIPCH","2012-06-01",1
"2013",182,"PCPIPCH","2013-06-01",0.4
"2014",182,"PCPIPCH","2013-06-01",0.8
"2015",182,"PCPIPCH","2013-06-01",1.3
"2014",182,"PCPIPCH","2014-06-01",0.2
"2015",182,"PCPIPCH","2014-06-01",1
"2016",182,"PCPIPCH","2014-06-01",1.1
"2015",182,"PCPIPCH","2015-06-01",0.5
"2016",182,"PCPIPCH","2015-06-01",1.2
"2017",182,"PCPIPCH","2015-06-01",1.3
"2016",182,"PCPIPCH","2016-06-01",0.7
"2017",182,"PCPIPCH","2016-06-01",1.4
"2018",182,"PCPIPCH","2016-06-01",1.5
"2017",182,"PCPIPCH","2017-06-01",1.6
"2018",182,"PCPIPCH","2017-06-01",1.4
"2019",182,"PCPIPCH","2017-06-01",1.5
"2018",182,"PCPIPCH","2018-06-01",1.4
"2019",182,"PCPIPCH","2018-06-01",1.5
"2020",182,"PCPIPCH","2018-06-01",1.4
"2019",182,"PCPIPCH","2019-06-01",0.9
"2020",182,"PCPIPCH","2019-06-01",1.2
"2021",182,"PCPIPCH","2019-06-01",1.3
"2020",182,"PCPIPCH","2020-06-01",0.1
"2021",182,"PCPIPCH","2020-06-01",0.8
"2022",182,"PCPIPCH","2020-06-01",1.1
"2021",182,"PCPIPCH","2021-06-01",0.7
"2022",182,"PCPIPCH","2021-06-01",0.9
"2023",182,"PCPIPCH","2021-06-01",1
"2024",182,"PCPIPCH","2021-06-01",NA
"2022",182,"PCPIPCH","2022-06-01",5.9
"2023",182,"PCPIPCH","2022-06-01",2.7
"2024",182,"PCPIPCH","2022-06-01",2
"2023",182,"PCPIPCH","2023-06-01",5.2
"2024",182,"PCPIPCH","2023-06-01",3.3
"2025",182,"PCPIPCH","2023-06-01",2.1
"2024",182,"PCPIPCH","2024-06-01",2.5
"2025",182,"PCPIPCH","2024-06-01",2.1
"2026",182,"PCPIPCH","2024-06-01",2
"2025",182,"PCPIPCH","2025-06-01",1.93269342283893
"2026",182,"PCPIPCH","2025-06-01",1.7623679733771
"2027",182,"PCPIPCH","2025-06-01",1.94016507966781
"2001",182,"LUR","2001-12-01",4.1
"2002",182,"LUR","2001-12-01",5
"2003",182,"LUR","2001-12-01",5.5
"2002",182,"LUR","2002-12-01",4.6
"2003",182,"LUR","2002-12-01",5.4
"2004",182,"LUR","2002-12-01",5.8
"2003",182,"LUR","2003-12-01",6.7
"2004",182,"LUR","2003-12-01",7.6
"2005",182,"LUR","2003-12-01",7.9
"2004",182,"LUR","2004-12-01",6.5
"2005",182,"LUR","2004-12-01",6.3
"2006",182,"LUR","2004-12-01",6
"2005",182,"LUR","2005-12-01",7.5
"2006",182,"LUR","2005-12-01",8
"2007",182,"LUR","2005-12-01",8.1
"2006",182,"LUR","2006-12-01",7.7
"2007",182,"LUR","2006-12-01",7.7
"2008",182,"LUR","2006-12-01",7.4
"2007",182,"LUR","2007-12-01",8.1
"2008",182,"LUR","2007-12-01",8
"2009",182,"LUR","2007-12-01",7.5
"2008",182,"LUR","2008-12-01",7.8
"2009",182,"LUR","2008-12-01",8.5
"2010",182,"LUR","2008-12-01",8.8
"2009",182,"LUR","2009-12-01",9.5
"2010",182,"LUR","2009-12-01",10.6
"2011",182,"LUR","2009-12-01",10.8
"2010",182,"LUR","2010-12-01",10.8
"2011",182,"LUR","2010-12-01",11.9
"2012",182,"LUR","2010-12-01",12.5
"2011",182,"LUR","2011-12-01",12.3
"2012",182,"LUR","2011-12-01",14
"2013",182,"LUR","2011-12-01",14.5
"2012",182,"LUR","2012-12-01",15.6
"2013",182,"LUR","2012-12-01",17.2
"2014",182,"LUR","2012-12-01",17.1
"2013",182,"LUR","2013-12-01",16.3
"2014",182,"LUR","2013-12-01",15.7
"2015",182,"LUR","2013-12-01",15.2
"2014",182,"LUR","2014-12-01",13.8
"2015",182,"LUR","2014-12-01",12.9
"2016",182,"LUR","2014-12-01",12.2
"2015",182,"LUR","2015-12-01",12.4
"2016",182,"LUR","2015-12-01",11.3
"2017",182,"LUR","2015-12-01",10.3
"2016",182,"LUR","2016-12-01",11
"2017",182,"LUR","2016-12-01",10.1
"2018",182,"LUR","2016-12-01",9.4
"2019",182,"LUR","2016-12-01",8.5
"2017",182,"LUR","2017-12-01",8.9
"2018",182,"LUR","2017-12-01",7.8
"2019",182,"LUR","2017-12-01",6.7
"2020",182,"LUR","2017-12-01",6.1
"2018",182,"LUR","2018-12-01",7
"2019",182,"LUR","2018-12-01",6.2
"2020",182,"LUR","2018-12-01",5.5
"2021",182,"LUR","2018-12-01",5.3
"2019",182,"LUR","2019-12-01",6.3
"2020",182,"LUR","2019-12-01",5.9
"2021",182,"LUR","2019-12-01",5.6
"2022",182,"LUR","2019-12-01",5.6
"2020",182,"LUR","2020-12-01",7.2
"2021",182,"LUR","2020-12-01",8.8
"2022",182,"LUR","2020-12-01",8.1
"2023",182,"LUR","2020-12-01",7.4
"2021",182,"LUR","2021-12-01",6.6
"2022",182,"LUR","2021-12-01",6
"2023",182,"LUR","2021-12-01",5.7
"2024",182,"LUR","2021-12-01",5.6
"2022",182,"LUR","2022-12-01",5.9
"2023",182,"LUR","2022-12-01",5.9
"2024",182,"LUR","2022-12-01",5.9
"2025",182,"LUR","2022-12-01",5.9
"2023",182,"LUR","2023-12-01",6.5
"2024",182,"LUR","2023-12-01",7.1
"2025",182,"LUR","2023-12-01",7.3
"2026",182,"LUR","2023-12-01",7.2
"2024",182,"LUR","2024-12-01",6.4
"2025",182,"LUR","2024-12-01",6.4
"2026",182,"LUR","2024-12-01",6.4
"2027",182,"LUR","2024-12-01",6.4
"2025",182,"LUR","2025-12-01",6.160659005425
"2026",182,"LUR","2025-12-01",6.31013028965
"2027",182,"LUR","2025-12-01",6.32665490035
"2028",182,"LUR","2025-12-01",6.345369241975
"2002",182,"LUR","2002-06-01",4.7
"2003",182,"LUR","2002-06-01",5.1
"2004",182,"LUR","2002-06-01",5.3
"2003",182,"LUR","2003-06-01",7.1
"2004",182,"LUR","2003-06-01",8.2
"2005",182,"LUR","2003-06-01",8.2
"2004",182,"LUR","2004-06-01",6.6
"2005",182,"LUR","2004-06-01",6.6
"2006",182,"LUR","2004-06-01",6.3
"2005",182,"LUR","2005-06-01",7.3
"2006",182,"LUR","2005-06-01",7.3
"2007",182,"LUR","2005-06-01",7.1
"2006",182,"LUR","2006-06-01",8.2
"2007",182,"LUR","2006-06-01",8.3
"2008",182,"LUR","2006-06-01",8.5
"2007",182,"LUR","2007-06-01",8.1
"2008",182,"LUR","2007-06-01",7.8
"2009",182,"LUR","2007-06-01",7.3
"2008",182,"LUR","2008-06-01",7.7
"2009",182,"LUR","2008-06-01",7.7
"2010",182,"LUR","2008-06-01",7.7
"2009",182,"LUR","2009-06-01",9.9
"2010",182,"LUR","2009-06-01",11.3
"2011",182,"LUR","2009-06-01",11.8
"2010",182,"LUR","2010-06-01",11.1
"2011",182,"LUR","2010-06-01",11.9
"2012",182,"LUR","2010-06-01",11.9
"2011",182,"LUR","2011-06-01",12.1
"2012",182,"LUR","2011-06-01",13.3
"2013",182,"LUR","2011-06-01",13.3
"2012",182,"LUR","2012-06-01",15.3
"2013",182,"LUR","2012-06-01",15.7
"2014",182,"LUR","2012-06-01",15.2
"2013",182,"LUR","2013-06-01",17.9
"2014",182,"LUR","2013-06-01",18
"2015",182,"LUR","2013-06-01",17.8
"2014",182,"LUR","2014-06-01",14.7
"2015",182,"LUR","2014-06-01",14.3
"2016",182,"LUR","2014-06-01",13.5
"2015",182,"LUR","2015-06-01",13.4
"2016",182,"LUR","2015-06-01",12.5
"2017",182,"LUR","2015-06-01",11.4
"2016",182,"LUR","2016-06-01",11.9
"2017",182,"LUR","2016-06-01",11.3
"2018",182,"LUR","2016-06-01",10.7
"2017",182,"LUR","2017-06-01",9.4
"2018",182,"LUR","2017-06-01",8.2
"2019",182,"LUR","2017-06-01",7
"2018",182,"LUR","2018-06-01",7.2
"2019",182,"LUR","2018-06-01",6.2
"2020",182,"LUR","2018-06-01",5.6
"2019",182,"LUR","2019-06-01",6.3
"2020",182,"LUR","2019-06-01",5.7
"2021",182,"LUR","2019-06-01",5.3
"2020",182,"LUR","2020-06-01",10.1
"2021",182,"LUR","2020-06-01",8.9
"2022",182,"LUR","2020-06-01",7.6
"2021",182,"LUR","2021-06-01",7.2
"2022",182,"LUR","2021-06-01",7.1
"2023",182,"LUR","2021-06-01",6.8
"2022",182,"LUR","2022-06-01",5.6
"2023",182,"LUR","2022-06-01",5.4
"2024",182,"LUR","2022-06-01",5.4
"2023",182,"LUR","2023-06-01",6.8
"2024",182,"LUR","2023-06-01",6.7
"2025",182,"LUR","2023-06-01",6.7
"2024",182,"LUR","2024-06-01",6.5
"2025",182,"LUR","2024-06-01",6.6
"2026",182,"LUR","2024-06-01",6.6
"2025",182,"LUR","2025-06-01",6.37335784345
"2026",182,"LUR","2025-06-01",6.429723531225
"2027",182,"LUR","2025-06-01",6.40482958585
"2001",182,"NGDP_RPCH","2001-12-01",1.7
"2002",182,"NGDP_RPCH","2001-12-01",1.4
"2003",182,"NGDP_RPCH","2001-12-01",1.9
"2002",182,"NGDP_RPCH","2002-12-01",0.6
"2003",182,"NGDP_RPCH","2002-12-01",0.7
"2004",182,"NGDP_RPCH","2002-12-01",1.8
"2003",182,"NGDP_RPCH","2003-12-01",-1.1
"2004",182,"NGDP_RPCH","2003-12-01",0.7
"2005",182,"NGDP_RPCH","2003-12-01",1.7
"2004",182,"NGDP_RPCH","2004-12-01",1.3
"2005",182,"NGDP_RPCH","2004-12-01",1.8
"2006",182,"NGDP_RPCH","2004-12-01",2.1
"2005",182,"NGDP_RPCH","2005-12-01",0.3
"2006",182,"NGDP_RPCH","2005-12-01",0.8
"2007",182,"NGDP_RPCH","2005-12-01",1
"2006",182,"NGDP_RPCH","2006-12-01",1.2
"2007",182,"NGDP_RPCH","2006-12-01",1.7
"2008",182,"NGDP_RPCH","2006-12-01",2.1
"2007",182,"NGDP_RPCH","2007-12-01",1.8
"2008",182,"NGDP_RPCH","2007-12-01",1.9
"2009",182,"NGDP_RPCH","2007-12-01",2.3
"2008",182,"NGDP_RPCH","2008-12-01",0.5
"2009",182,"NGDP_RPCH","2008-12-01",-0.3
"2010",182,"NGDP_RPCH","2008-12-01",0.6
"2009",182,"NGDP_RPCH","2009-12-01",-2.7
"2010",182,"NGDP_RPCH","2009-12-01",0.7
"2011",182,"NGDP_RPCH","2009-12-01",1.4
"2010",182,"NGDP_RPCH","2010-12-01",1.3
"2011",182,"NGDP_RPCH","2010-12-01",-1.2
"2012",182,"NGDP_RPCH","2010-12-01",0.4
"2011",182,"NGDP_RPCH","2011-12-01",-1.6
"2012",182,"NGDP_RPCH","2011-12-01",-3.2
"2013",182,"NGDP_RPCH","2011-12-01",0.2
"2012",182,"NGDP_RPCH","2012-12-01",-3
"2013",182,"NGDP_RPCH","2012-12-01",-1.9
"2014",182,"NGDP_RPCH","2012-12-01",1.3
"2013",182,"NGDP_RPCH","2013-12-01",-1.5
"2014",182,"NGDP_RPCH","2013-12-01",0.8
"2015",182,"NGDP_RPCH","2013-12-01",1.3
"2014",182,"NGDP_RPCH","2014-12-01",0.9
"2015",182,"NGDP_RPCH","2014-12-01",1.5
"2016",182,"NGDP_RPCH","2014-12-01",1.6
"2015",182,"NGDP_RPCH","2015-12-01",1.6
"2016",182,"NGDP_RPCH","2015-12-01",1.7
"2017",182,"NGDP_RPCH","2015-12-01",1.8
"2016",182,"NGDP_RPCH","2016-12-01",1.2
"2017",182,"NGDP_RPCH","2016-12-01",1.4
"2018",182,"NGDP_RPCH","2016-12-01",1.5
"2019",182,"NGDP_RPCH","2016-12-01",1.5
"2017",182,"NGDP_RPCH","2017-12-01",2.6
"2018",182,"NGDP_RPCH","2017-12-01",2.3
"2019",182,"NGDP_RPCH","2017-12-01",1.9
"2020",182,"NGDP_RPCH","2017-12-01",1.7
"2018",182,"NGDP_RPCH","2018-12-01",2.1
"2019",182,"NGDP_RPCH","2018-12-01",1.8
"2020",182,"NGDP_RPCH","2018-12-01",1.7
"2021",182,"NGDP_RPCH","2018-12-01",1.6
"2019",182,"NGDP_RPCH","2019-12-01",2
"2020",182,"NGDP_RPCH","2019-12-01",1.7
"2021",182,"NGDP_RPCH","2019-12-01",1.6
"2022",182,"NGDP_RPCH","2019-12-01",1.6
"2020",182,"NGDP_RPCH","2020-12-01",-8.1
"2021",182,"NGDP_RPCH","2020-12-01",3.9
"2022",182,"NGDP_RPCH","2020-12-01",4.5
"2023",182,"NGDP_RPCH","2020-12-01",2.4
"2021",182,"NGDP_RPCH","2021-12-01",4.8
"2022",182,"NGDP_RPCH","2021-12-01",5.8
"2023",182,"NGDP_RPCH","2021-12-01",3.1
"2024",182,"NGDP_RPCH","2021-12-01",2
"2022",182,"NGDP_RPCH","2022-12-01",6.8
"2023",182,"NGDP_RPCH","2022-12-01",1.5
"2024",182,"NGDP_RPCH","2022-12-01",2
"2025",182,"NGDP_RPCH","2022-12-01",1.9
"2023",182,"NGDP_RPCH","2023-12-01",2.1
"2024",182,"NGDP_RPCH","2023-12-01",1.2
"2025",182,"NGDP_RPCH","2023-12-01",2.2
"2026",182,"NGDP_RPCH","2023-12-01",2
"2024",182,"NGDP_RPCH","2024-12-01",1.7
"2025",182,"NGDP_RPCH","2024-12-01",2.2
"2026",182,"NGDP_RPCH","2024-12-01",2.2
"2027",182,"NGDP_RPCH","2024-12-01",1.7
"2025",182,"NGDP_RPCH","2025-12-01",2.00489751091075
"2026",182,"NGDP_RPCH","2025-12-01",2.3387953494056
"2027",182,"NGDP_RPCH","2025-12-01",1.74094345278075
"2028",182,"NGDP_RPCH","2025-12-01",1.84062559749893
"2002",182,"NGDP_RPCH","2002-06-01",0.5
"2003",182,"NGDP_RPCH","2002-06-01",1.4
"2004",182,"NGDP_RPCH","2002-06-01",2.2
"2003",182,"NGDP_RPCH","2003-06-01",-0.5
"2004",182,"NGDP_RPCH","2003-06-01",0.9
"2005",182,"NGDP_RPCH","2003-06-01",1.9
"2004",182,"NGDP_RPCH","2004-06-01",0.8
"2005",182,"NGDP_RPCH","2004-06-01",1.6
"2006",182,"NGDP_RPCH","2004-06-01",2.4
"2005",182,"NGDP_RPCH","2005-06-01",0.7
"2006",182,"NGDP_RPCH","2005-06-01",1.6
"2007",182,"NGDP_RPCH","2005-06-01",1.8
"2006",182,"NGDP_RPCH","2006-06-01",1
"2007",182,"NGDP_RPCH","2006-06-01",1.2
"2008",182,"NGDP_RPCH","2006-06-01",1.4
"2007",182,"NGDP_RPCH","2007-06-01",1.8
"2008",182,"NGDP_RPCH","2007-06-01",2.2
"2009",182,"NGDP_RPCH","2007-06-01",2.5
"2008",182,"NGDP_RPCH","2008-06-01",1.4
"2009",182,"NGDP_RPCH","2008-06-01",1.6
"2010",182,"NGDP_RPCH","2008-06-01",1.7
"2009",182,"NGDP_RPCH","2009-06-01",-4.2
"2010",182,"NGDP_RPCH","2009-06-01",-0.9
"2011",182,"NGDP_RPCH","2009-06-01",0.8
"2010",182,"NGDP_RPCH","2010-06-01",0.5
"2011",182,"NGDP_RPCH","2010-06-01",0.2
"2012",182,"NGDP_RPCH","2010-06-01",1.2
"2011",182,"NGDP_RPCH","2011-06-01",-2.1
"2012",182,"NGDP_RPCH","2011-06-01",-1.6
"2013",182,"NGDP_RPCH","2011-06-01",1.1
"2012",182,"NGDP_RPCH","2012-06-01",-3
"2013",182,"NGDP_RPCH","2012-06-01",-0.4
"2014",182,"NGDP_RPCH","2012-06-01",2
"2013",182,"NGDP_RPCH","2013-06-01",-2.4
"2014",182,"NGDP_RPCH","2013-06-01",1.1
"2015",182,"NGDP_RPCH","2013-06-01",1.4
"2014",182,"NGDP_RPCH","2014-06-01",1.1
"2015",182,"NGDP_RPCH","2014-06-01",1.5
"2016",182,"NGDP_RPCH","2014-06-01",1.7
"2015",182,"NGDP_RPCH","2015-06-01",1.7
"2016",182,"NGDP_RPCH","2015-06-01",1.9
"2017",182,"NGDP_RPCH","2015-06-01",2
"2016",182,"NGDP_RPCH","2016-06-01",1.3
"2017",182,"NGDP_RPCH","2016-06-01",1.6
"2018",182,"NGDP_RPCH","2016-06-01",1.5
"2017",182,"NGDP_RPCH","2017-06-01",2.5
"2018",182,"NGDP_RPCH","2017-06-01",2
"2019",182,"NGDP_RPCH","2017-06-01",1.8
"2018",182,"NGDP_RPCH","2018-06-01",2.3
"2019",182,"NGDP_RPCH","2018-06-01",1.9
"2020",182,"NGDP_RPCH","2018-06-01",1.7
"2019",182,"NGDP_RPCH","2019-06-01",1.7
"2020",182,"NGDP_RPCH","2019-06-01",1.6
"2021",182,"NGDP_RPCH","2019-06-01",1.6
"2020",182,"NGDP_RPCH","2020-06-01",-9.5
"2021",182,"NGDP_RPCH","2020-06-01",5.2
"2022",182,"NGDP_RPCH","2020-06-01",3.8
"2021",182,"NGDP_RPCH","2021-06-01",4.8
"2022",182,"NGDP_RPCH","2021-06-01",5.6
"2023",182,"NGDP_RPCH","2021-06-01",2.4
"2022",182,"NGDP_RPCH","2022-06-01",6.3
"2023",182,"NGDP_RPCH","2022-06-01",2.6
"2024",182,"NGDP_RPCH","2022-06-01",2
